date,temp,humidity,wind,pressure,taluk
2021-04-26,29.13,68.84,1.27,96.76,brahmavar
2021-04-27,28.2,72.83,1.1,96.84,brahmavar
2021-04-28,28.27,73.24,1.1,96.93,brahmavar
2021-04-29,28.67,70.66,1.38,96.85,brahmavar
2021-04-30,29.21,67.22,1.17,96.72,brahmavar
2021-05-01,29.09,71.61,1.17,96.7,brahmavar
2021-05-02,28.11,75.85,0.85,96.76,brahmavar
2021-05-03,28.69,72.52,1.18,96.68,brahmavar
2021-05-04,27.66,79.04,0.98,96.68,brahmavar
2021-05-05,28.21,79.42,1.03,96.68,brahmavar
2021-05-06,27.84,81.62,1.1,96.74,brahmavar
2021-05-07,28.25,77.19,0.78,96.8,brahmavar
2021-05-08,28.28,77.15,0.92,96.71,brahmavar
2021-05-09,27.35,82.41,0.94,96.69,brahmavar
2021-05-10,27.6,81.85,1.12,96.66,brahmavar
2021-05-11,27.57,84.45,1.14,96.68,brahmavar
2021-05-12,27.26,84.73,1.28,96.6,brahmavar
2021-05-13,27.07,84.74,1.38,96.54,brahmavar
2021-05-14,26.82,80.82,2.83,96.26,brahmavar
2021-05-15,25.55,88.81,4.83,95.89,brahmavar
2021-05-16,26.49,87.12,4.12,96.24,brahmavar
2021-05-17,26.17,89.04,2.66,96.59,brahmavar
2021-05-18,26.29,89.67,2.38,96.64,brahmavar
2021-05-19,26.16,88.67,1.83,96.66,brahmavar
2021-05-20,25.74,86.66,1.65,96.74,brahmavar
2021-05-21,25.53,85.24,1.52,96.79,brahmavar
2021-05-22,25.4,86.05,1.18,96.78,brahmavar
2021-05-23,25.82,82.86,1.33,96.82,brahmavar
2021-05-24,26.1,83.54,1.57,96.87,brahmavar
2021-05-25,25.65,88.39,1.98,96.73,brahmavar
2021-05-26,25.61,86.18,2.63,96.72,brahmavar
2021-05-27,26.11,81.97,2.18,96.76,brahmavar
2021-05-28,25.89,86.23,1.47,96.82,brahmavar
2021-05-29,26.09,83.91,1.72,96.87,brahmavar
2021-05-30,25.52,84.14,1.65,96.84,brahmavar
2021-05-31,25.88,87.96,2.03,96.58,brahmavar
2021-06-01,26.47,89.02,1.72,96.57,brahmavar
2021-06-02,25.89,88.25,1.12,96.63,brahmavar
2021-06-03,26.69,86.01,1.11,96.71,brahmavar
2021-06-04,25.94,88.81,1.17,96.81,brahmavar
2021-06-05,25.32,82.83,1.61,96.81,brahmavar
2021-06-06,25.44,80.67,1.2,96.82,brahmavar
2021-06-07,25.45,83.38,1.23,96.89,brahmavar
2021-06-08,25.73,85.18,1.69,96.84,brahmavar
2021-06-09,26.06,86.12,2.23,96.75,brahmavar
2021-06-10,25.68,86.2,2.3,96.66,brahmavar
2021-06-11,25.88,86.17,2.03,96.73,brahmavar
2021-06-12,24.56,85.26,1.95,96.8,brahmavar
2021-06-13,24.66,84.99,2.24,96.74,brahmavar
2021-06-14,25.23,89.51,3.47,96.58,brahmavar
2021-06-15,25.26,89.82,2.79,96.57,brahmavar
2021-06-16,25.62,91.1,2.89,96.68,brahmavar
2021-06-17,25.95,88.73,2.93,96.76,brahmavar
2021-06-18,25.46,88.27,2.83,96.88,brahmavar
2021-06-19,25.56,89.14,2.68,96.99,brahmavar
2021-06-20,25.21,90.21,2.07,97.0,brahmavar
2021-06-21,25.27,90.11,1.86,96.91,brahmavar
2021-06-22,25.41,89.14,1.9,96.82,brahmavar
2021-06-23,25.51,87.65,1.88,96.82,brahmavar
2021-06-24,25.41,86.93,2.0,96.88,brahmavar
2021-06-25,25.16,87.12,1.91,96.79,brahmavar
2021-06-26,25.18,87.6,2.09,96.76,brahmavar
2021-06-27,23.72,83.63,1.33,96.89,brahmavar
2021-06-28,23.82,84.18,1.31,96.77,brahmavar
2021-06-29,25.25,84.38,1.32,96.7,brahmavar
2021-06-30,25.69,84.82,1.36,96.72,brahmavar
2021-07-01,25.7,89.23,1.88,96.62,brahmavar
2021-07-02,25.22,89.57,1.5,96.7,brahmavar
2021-07-03,25.05,89.34,1.47,96.77,brahmavar
2021-07-04,24.94,89.34,1.5,96.75,brahmavar
2021-07-05,24.43,85.79,1.68,96.69,brahmavar
2021-07-06,25.32,87.31,1.99,96.53,brahmavar
2021-07-07,24.93,92.13,2.34,96.52,brahmavar
2021-07-08,24.91,88.9,1.68,96.63,brahmavar
2021-07-09,23.92,92.2,2.17,96.47,brahmavar
2021-07-10,23.36,88.08,2.09,96.49,brahmavar
2021-07-11,23.56,90.55,2.37,96.49,brahmavar
2021-07-12,24.54,90.35,2.57,96.47,brahmavar
2021-07-13,24.83,91.62,2.82,96.51,brahmavar
2021-07-14,24.7,92.06,2.8,96.59,brahmavar
2021-07-15,24.66,93.29,2.92,96.53,brahmavar
2021-07-16,24.71,92.17,2.62,96.72,brahmavar
2021-07-17,24.79,91.51,2.6,96.78,brahmavar
2021-07-18,24.55,94.06,2.88,96.7,brahmavar
2021-07-19,24.63,92.37,2.47,96.75,brahmavar
2021-07-20,24.54,91.3,2.67,96.97,brahmavar
2021-07-21,24.7,92.31,2.64,96.91,brahmavar
2021-07-22,23.94,94.24,2.95,96.67,brahmavar
2021-07-23,24.54,92.95,2.84,96.56,brahmavar
2021-07-24,24.83,93.32,2.53,96.64,brahmavar
2021-07-25,24.62,93.8,2.65,96.79,brahmavar
2021-07-26,24.58,91.7,2.17,96.82,brahmavar
2021-07-27,24.72,90.92,2.23,96.75,brahmavar
2021-07-28,24.76,89.48,2.32,96.83,brahmavar
2021-07-29,24.76,89.74,2.51,96.88,brahmavar
2021-07-30,24.8,90.41,2.48,96.95,brahmavar
2021-07-31,24.78,90.35,2.44,96.99,brahmavar
2021-08-01,24.55,89.45,2.26,96.92,brahmavar
2021-08-02,24.6,87.8,2.32,96.92,brahmavar
2021-08-03,24.74,90.06,2.24,97.03,brahmavar
2021-08-04,24.75,91.0,2.43,97.07,brahmavar
2021-08-05,24.99,90.34,2.66,96.9,brahmavar
2021-08-06,25.04,90.39,2.45,96.8,brahmavar
2021-08-07,25.25,91.24,2.56,96.81,brahmavar
2021-08-08,24.87,90.76,1.67,96.83,brahmavar
2021-08-09,24.76,91.78,1.64,96.85,brahmavar
2021-08-10,24.27,92.91,1.69,96.84,brahmavar
2021-08-11,24.53,91.06,1.76,96.83,brahmavar
2021-08-12,24.21,92.89,1.75,96.94,brahmavar
2021-08-13,24.66,90.7,2.2,96.84,brahmavar
2021-08-14,24.38,90.4,2.05,96.75,brahmavar
2021-08-15,24.52,90.17,2.0,96.77,brahmavar
2021-08-16,24.57,91.01,1.76,96.82,brahmavar
2021-08-17,24.61,88.96,1.34,96.85,brahmavar
2021-08-18,23.43,89.51,1.63,96.77,brahmavar
2021-08-19,23.52,85.77,1.54,96.76,brahmavar
2021-08-20,23.99,85.73,1.18,96.78,brahmavar
2021-08-21,23.95,83.26,0.8,96.87,brahmavar
2021-08-22,24.46,82.53,1.04,96.81,brahmavar
2021-08-23,24.59,86.87,1.09,96.81,brahmavar
2021-08-24,24.47,86.11,1.29,96.82,brahmavar
2021-08-25,24.58,90.23,1.49,96.71,brahmavar
2021-08-26,24.95,88.69,1.45,96.59,brahmavar
2021-08-27,24.87,91.0,1.94,96.56,brahmavar
2021-08-28,24.24,92.08,1.79,96.53,brahmavar
2021-08-29,23.74,91.52,1.43,96.56,brahmavar
2021-08-30,24.16,89.52,1.6,96.58,brahmavar
2021-08-31,24.31,88.88,1.14,96.64,brahmavar
2021-09-01,24.92,88.65,1.84,96.78,brahmavar
2021-09-02,24.93,89.78,1.75,96.76,brahmavar
2021-09-03,24.33,90.99,1.62,96.74,brahmavar
2021-09-04,24.46,91.1,1.92,96.77,brahmavar
2021-09-05,24.42,91.5,2.15,96.76,brahmavar
2021-09-06,23.96,92.26,1.81,96.75,brahmavar
2021-09-07,24.34,92.11,2.12,96.7,brahmavar
2021-09-08,24.59,91.06,2.53,96.8,brahmavar
2021-09-09,24.59,90.51,2.06,96.91,brahmavar
2021-09-10,24.45,90.12,2.01,96.91,brahmavar
2021-09-11,24.67,90.36,2.14,96.8,brahmavar
2021-09-12,24.79,91.9,2.69,96.7,brahmavar
2021-09-13,24.75,92.53,2.76,96.62,brahmavar
2021-09-14,24.75,91.62,2.12,96.67,brahmavar
2021-09-15,24.74,90.64,1.81,96.75,brahmavar
2021-09-16,24.83,89.17,1.88,96.74,brahmavar
2021-09-17,24.71,88.37,1.29,96.71,brahmavar
2021-09-18,25.01,85.85,1.14,96.82,brahmavar
2021-09-19,25.17,85.57,1.3,96.96,brahmavar
2021-09-20,25.21,87.77,1.53,96.9,brahmavar
2021-09-21,24.71,89.75,1.58,96.84,brahmavar
2021-09-22,24.73,89.91,1.83,96.67,brahmavar
2021-09-23,24.82,90.35,1.65,96.7,brahmavar
2021-09-24,24.98,88.84,1.61,96.75,brahmavar
2021-09-25,24.91,88.17,1.38,96.74,brahmavar
2021-09-26,24.63,87.77,1.42,96.58,brahmavar
2021-09-27,24.5,89.14,1.84,96.5,brahmavar
2021-09-28,24.62,89.44,2.14,96.63,brahmavar
2021-09-29,24.3,89.82,1.45,96.79,brahmavar
2021-09-30,25.08,88.52,1.29,96.85,brahmavar
2021-10-01,25.45,87.66,1.34,96.78,brahmavar
2021-10-02,25.61,90.75,1.55,96.62,brahmavar
2021-10-03,26.0,88.47,0.91,96.66,brahmavar
2021-10-04,26.13,87.57,1.12,96.62,brahmavar
2021-10-05,26.04,86.85,0.82,96.59,brahmavar
2021-10-06,25.04,91.0,1.57,96.54,brahmavar
2021-10-07,24.97,86.86,1.22,96.61,brahmavar
2021-10-08,25.2,89.93,1.35,96.71,brahmavar
2021-10-09,25.4,89.69,1.28,96.84,brahmavar
2021-10-10,24.8,89.86,1.22,96.82,brahmavar
2021-10-11,24.89,86.85,1.14,96.68,brahmavar
2021-10-12,24.69,89.32,1.66,96.67,brahmavar
2021-10-13,24.89,89.54,1.81,96.6,brahmavar
2021-10-14,25.46,88.78,1.42,96.49,brahmavar
2021-10-15,25.27,91.85,0.74,96.23,brahmavar
2021-10-16,25.66,89.39,1.22,96.22,brahmavar
2021-10-17,24.93,91.53,1.29,96.49,brahmavar
2021-10-18,24.96,88.12,1.48,96.77,brahmavar
2021-10-19,24.83,83.76,1.49,96.98,brahmavar
2021-10-20,25.25,86.2,1.48,97.07,brahmavar
2021-10-21,25.07,90.63,0.95,97.07,brahmavar
2021-10-22,25.76,87.28,0.82,97.06,brahmavar
2021-10-23,24.67,91.77,1.17,97.18,brahmavar
2021-10-24,24.4,85.86,1.09,97.2,brahmavar
2021-10-25,25.04,85.72,1.26,96.97,brahmavar
2021-10-26,25.28,84.8,1.02,96.84,brahmavar
2021-10-27,25.56,79.81,0.89,96.88,brahmavar
2021-10-28,25.38,78.05,0.84,96.9,brahmavar
2021-10-29,24.86,83.25,1.1,96.99,brahmavar
2021-10-30,26.07,83.35,0.82,97.02,brahmavar
2021-10-31,25.85,84.11,0.69,97.01,brahmavar
2021-11-01,25.97,83.26,0.75,96.88,brahmavar
2021-11-02,25.64,83.58,0.9,96.82,brahmavar
2021-11-03,25.15,86.47,1.12,96.86,brahmavar
2021-11-04,25.09,87.44,0.7,96.87,brahmavar
2021-11-05,24.5,92.55,1.48,96.87,brahmavar
2021-11-06,24.97,85.04,1.28,96.82,brahmavar
2021-11-07,24.68,83.47,0.91,96.82,brahmavar
2021-11-08,24.22,80.0,0.65,96.92,brahmavar
2021-11-09,24.86,81.34,0.69,96.93,brahmavar
2021-11-10,24.68,81.37,0.43,96.87,brahmavar
2021-11-11,23.74,77.84,1.07,96.72,brahmavar
2021-11-12,22.4,89.27,1.3,96.62,brahmavar
2021-11-13,24.58,88.49,1.28,96.63,brahmavar
2021-11-14,25.36,88.56,0.9,96.63,brahmavar
2021-11-15,24.77,94.15,2.76,96.42,brahmavar
2021-11-16,24.23,92.78,1.32,96.55,brahmavar
2021-11-17,24.88,90.06,1.9,96.77,brahmavar
2021-11-18,25.38,84.6,0.52,96.74,brahmavar
2021-11-19,24.12,89.23,1.39,96.47,brahmavar
2021-11-20,24.51,93.97,2.21,96.43,brahmavar
2021-11-21,24.2,91.19,1.36,96.79,brahmavar
2021-11-22,25.1,86.02,0.83,96.93,brahmavar
2021-11-23,25.61,87.09,1.01,96.87,brahmavar
2021-11-24,25.95,84.42,0.71,96.83,brahmavar
2021-11-25,25.6,83.31,1.0,96.87,brahmavar
2021-11-26,25.28,81.86,1.05,96.91,brahmavar
2021-11-27,24.96,82.64,1.06,96.9,brahmavar
2021-11-28,24.17,79.43,1.93,96.93,brahmavar
2021-11-29,24.58,79.89,1.32,96.92,brahmavar
2021-11-30,24.77,84.29,1.27,96.94,brahmavar
2021-12-01,24.9,85.76,1.32,96.94,brahmavar
2021-12-02,25.15,86.22,1.25,96.94,brahmavar
2021-12-03,25.08,82.52,0.85,97.02,brahmavar
2021-12-04,25.06,81.14,0.67,97.06,brahmavar
2021-12-05,24.88,82.02,1.02,97.08,brahmavar
2021-12-06,24.02,82.16,1.52,97.03,brahmavar
2021-12-07,23.93,78.16,1.16,97.0,brahmavar
2021-12-08,24.58,76.26,0.92,97.01,brahmavar
2021-12-09,24.88,80.09,1.02,97.11,brahmavar
2021-12-10,24.79,80.24,1.24,97.12,brahmavar
2021-12-11,24.73,79.9,1.23,97.11,brahmavar
2021-12-12,25.02,79.01,1.3,97.11,brahmavar
2021-12-13,24.77,80.11,1.55,97.03,brahmavar
2021-12-14,24.8,79.32,1.16,96.97,brahmavar
2021-12-15,23.54,81.02,1.57,97.06,brahmavar
2021-12-16,24.22,77.29,1.36,97.13,brahmavar
2021-12-17,24.0,77.61,1.24,97.19,brahmavar
2021-12-18,22.69,76.28,1.7,97.15,brahmavar
2021-12-19,21.82,72.38,1.83,97.23,brahmavar
2021-12-20,21.76,71.67,1.38,97.22,brahmavar
2021-12-21,22.15,77.02,1.27,97.3,brahmavar
2021-12-22,23.35,76.56,0.79,97.16,brahmavar
2021-12-23,23.57,78.75,0.88,97.12,brahmavar
2021-12-24,23.41,78.88,0.85,97.13,brahmavar
2021-12-25,23.92,76.58,1.05,97.15,brahmavar
2021-12-26,23.46,75.34,0.87,97.24,brahmavar
2021-12-27,23.47,74.42,0.92,97.26,brahmavar
2021-12-28,23.59,71.04,0.91,97.22,brahmavar
2021-12-29,23.64,71.74,0.8,97.13,brahmavar
2021-12-30,23.58,74.72,1.32,97.19,brahmavar
2021-12-31,24.49,78.23,1.66,97.25,brahmavar
2022-01-01,25.04,77.07,1.46,97.29,brahmavar
2022-01-02,25.07,74.18,1.27,97.17,brahmavar
2022-01-03,24.22,74.05,1.22,97.17,brahmavar
2022-01-04,23.49,73.31,1.32,97.18,brahmavar
2022-01-05,23.32,74.88,0.92,97.22,brahmavar
2022-01-06,23.73,71.41,1.0,97.12,brahmavar
2022-01-07,23.81,76.94,0.86,97.16,brahmavar
2022-01-08,23.92,78.98,1.16,97.2,brahmavar
2022-01-09,23.46,80.43,1.32,97.09,brahmavar
2022-01-10,23.33,79.97,1.28,97.08,brahmavar
2022-01-11,23.22,79.79,1.58,97.13,brahmavar
2022-01-12,22.3,80.68,1.42,97.12,brahmavar
2022-01-13,21.92,78.36,1.11,97.11,brahmavar
2022-01-14,22.52,76.2,1.17,97.09,brahmavar
2022-01-15,22.86,76.9,1.25,97.11,brahmavar
2022-01-16,24.09,74.84,1.01,97.13,brahmavar
2022-01-17,24.63,76.05,0.88,97.27,brahmavar
2022-01-18,24.22,74.15,1.38,97.21,brahmavar
2022-01-19,23.54,72.83,1.41,97.1,brahmavar
2022-01-20,23.0,73.26,1.31,97.0,brahmavar
2022-01-21,23.17,74.8,1.4,97.04,brahmavar
2022-01-22,23.22,80.72,1.41,96.98,brahmavar
2022-01-23,22.29,80.44,1.51,96.98,brahmavar
2022-01-24,21.88,76.27,1.65,96.93,brahmavar
2022-01-25,21.12,73.17,1.35,96.92,brahmavar
2022-01-26,22.13,78.28,1.56,96.92,brahmavar
2022-01-27,23.98,78.22,1.44,96.84,brahmavar
2022-01-28,24.51,72.69,1.62,96.92,brahmavar
2022-01-29,24.31,69.07,1.49,97.06,brahmavar
2022-01-30,24.88,77.95,1.18,97.02,brahmavar
2022-01-31,25.03,77.57,1.17,96.95,brahmavar
2022-02-01,25.24,75.06,1.12,96.87,brahmavar
2022-02-02,24.86,75.66,1.23,96.98,brahmavar
2022-02-03,24.27,74.78,1.39,97.01,brahmavar
2022-02-04,23.01,72.04,1.42,96.96,brahmavar
2022-02-05,22.99,68.95,1.23,96.93,brahmavar
2022-02-06,23.64,75.59,1.42,97.14,brahmavar
2022-02-07,24.48,76.74,1.54,97.17,brahmavar
2022-02-08,24.55,76.44,1.64,97.07,brahmavar
2022-02-09,24.9,73.42,1.59,96.97,brahmavar
2022-02-10,24.95,69.4,1.36,96.95,brahmavar
2022-02-11,25.06,58.8,1.32,96.88,brahmavar
2022-02-12,25.19,61.29,1.23,96.9,brahmavar
2022-02-13,25.25,62.42,1.04,96.78,brahmavar
2022-02-14,25.26,64.17,0.89,96.81,brahmavar
2022-02-15,24.69,68.7,1.23,96.86,brahmavar
2022-02-16,24.47,68.22,1.41,96.72,brahmavar
2022-02-17,24.75,67.61,1.11,96.63,brahmavar
2022-02-18,25.53,67.9,1.08,96.72,brahmavar
2022-02-19,25.7,66.6,1.21,96.95,brahmavar
2022-02-20,25.17,69.31,1.36,96.95,brahmavar
2022-02-21,25.19,70.07,1.39,96.89,brahmavar
2022-02-22,25.37,70.22,1.38,96.96,brahmavar
2022-02-23,26.27,66.71,1.31,97.1,brahmavar
2022-02-24,25.68,66.69,0.91,97.23,brahmavar
2022-02-25,26.11,62.36,1.08,97.13,brahmavar
2022-02-26,25.18,48.59,1.39,97.11,brahmavar
2022-02-27,25.06,56.33,1.33,97.13,brahmavar
2022-02-28,25.55,55.21,1.3,97.1,brahmavar
2022-03-01,25.98,56.56,1.08,97.08,brahmavar
2022-03-02,26.28,50.41,1.04,97.03,brahmavar
2022-03-03,25.61,45.38,1.48,96.97,brahmavar
2022-03-04,25.84,51.15,1.45,96.98,brahmavar
2022-03-05,26.19,51.73,1.33,96.94,brahmavar
2022-03-06,26.66,54.41,1.14,96.89,brahmavar
2022-03-07,27.25,55.17,1.14,96.87,brahmavar
2022-03-08,27.2,65.74,1.38,96.94,brahmavar
2022-03-09,27.23,68.35,1.2,96.89,brahmavar
2022-03-10,27.2,63.62,1.3,96.86,brahmavar
2022-03-11,27.76,58.97,1.17,96.82,brahmavar
2022-03-12,26.33,57.01,1.23,96.78,brahmavar
2022-03-13,27.04,53.53,1.4,96.78,brahmavar
2022-03-14,27.08,55.39,1.41,96.84,brahmavar
2022-03-15,27.41,59.72,1.2,96.78,brahmavar
2022-03-16,27.92,63.55,1.1,96.71,brahmavar
2022-03-17,27.55,66.7,1.05,96.7,brahmavar
2022-03-18,27.73,68.84,1.34,96.7,brahmavar
2022-03-19,27.0,70.59,1.64,96.73,brahmavar
2022-03-20,26.49,71.17,1.53,96.72,brahmavar
2022-03-21,26.8,70.64,1.41,96.78,brahmavar
2022-03-22,26.82,76.08,1.56,96.76,brahmavar
2022-03-23,27.71,74.78,1.38,96.67,brahmavar
2022-03-24,26.6,78.26,1.35,96.75,brahmavar
2022-03-25,27.09,75.55,1.32,96.79,brahmavar
2022-03-26,27.43,75.23,1.7,96.97,brahmavar
2022-03-27,28.12,73.03,1.66,96.97,brahmavar
2022-03-28,28.38,72.39,1.6,96.92,brahmavar
2022-03-29,28.32,71.71,1.31,96.83,brahmavar
2022-03-30,28.22,72.0,1.27,96.81,brahmavar
2022-03-31,28.13,71.66,1.3,96.84,brahmavar
2022-04-01,28.19,71.22,1.27,96.83,brahmavar
2022-04-02,27.82,71.66,1.09,96.92,brahmavar
2022-04-03,28.24,68.2,1.13,96.83,brahmavar
2022-04-04,28.72,67.73,1.24,96.87,brahmavar
2022-04-05,28.46,68.56,1.25,97.05,brahmavar
2022-04-06,28.45,67.56,1.45,97.06,brahmavar
2022-04-07,28.16,70.75,1.38,96.95,brahmavar
2022-04-08,27.97,69.98,1.04,96.86,brahmavar
2022-04-09,27.0,78.06,1.12,96.81,brahmavar
2022-04-10,26.84,79.47,1.16,96.78,brahmavar
2022-04-11,27.37,76.58,1.3,96.69,brahmavar
2022-04-12,27.31,78.86,1.17,96.61,brahmavar
2022-04-13,27.1,80.46,1.36,96.59,brahmavar
2022-04-14,27.07,75.2,1.02,96.69,brahmavar
2022-04-15,27.31,73.55,0.99,96.69,brahmavar
2022-04-16,27.61,75.92,1.29,96.63,brahmavar
2022-04-17,27.61,74.49,1.2,96.72,brahmavar
2022-04-18,27.46,75.77,1.2,96.87,brahmavar
2022-04-19,26.72,78.98,1.69,97.02,brahmavar
2022-04-20,27.75,75.69,1.14,96.77,brahmavar
2022-04-21,27.82,76.95,0.8,96.64,brahmavar
2022-04-22,27.82,76.98,0.79,96.72,brahmavar
2022-04-23,26.63,83.41,0.91,96.82,brahmavar
2022-04-24,27.35,78.97,1.06,96.72,brahmavar
2022-04-25,26.97,80.02,0.66,96.68,brahmavar
2022-04-26,27.55,76.36,1.19,96.68,brahmavar
2022-04-27,28.59,74.08,0.88,96.65,brahmavar
2022-04-28,27.52,81.29,0.81,96.78,brahmavar
2022-04-29,27.38,80.96,1.2,96.8,brahmavar
2022-04-30,27.96,76.21,1.38,96.73,brahmavar
2022-05-01,28.12,73.79,1.47,96.62,brahmavar
2022-05-02,28.13,73.27,1.65,96.6,brahmavar
2022-05-03,28.12,74.88,1.69,96.64,brahmavar
2022-05-04,27.49,82.36,1.45,96.72,brahmavar
2022-05-05,26.44,81.1,1.85,96.75,brahmavar
2022-05-06,27.03,81.33,1.7,96.65,brahmavar
2022-05-07,27.59,75.72,1.7,96.64,brahmavar
2022-05-08,27.85,77.52,1.68,96.49,brahmavar
2022-05-09,27.36,81.43,2.07,96.42,brahmavar
2022-05-10,27.61,77.79,2.85,96.43,brahmavar
2022-05-11,26.58,80.52,2.44,96.54,brahmavar
2022-05-12,25.24,82.77,2.39,96.61,brahmavar
2022-05-13,26.42,84.96,2.76,96.49,brahmavar
2022-05-14,26.61,83.31,2.49,96.5,brahmavar
2022-05-15,26.29,88.08,2.69,96.62,brahmavar
2022-05-16,25.72,89.72,2.59,96.6,brahmavar
2022-05-17,25.15,83.84,1.77,96.55,brahmavar
2022-05-18,26.02,87.36,2.46,96.45,brahmavar
2022-05-19,24.68,88.67,2.64,96.63,brahmavar
2022-05-20,23.6,85.4,1.39,96.79,brahmavar
2022-05-21,24.74,81.02,1.23,96.77,brahmavar
2022-05-22,25.49,88.35,1.81,96.63,brahmavar
2022-05-23,26.5,86.63,1.82,96.52,brahmavar
2022-05-24,26.59,88.11,1.64,96.71,brahmavar
2022-05-25,27.07,85.08,1.42,96.79,brahmavar
2022-05-26,26.41,86.27,1.67,96.87,brahmavar
2022-05-27,25.94,85.97,1.46,96.87,brahmavar
2022-05-28,25.93,81.35,1.28,96.8,brahmavar
2022-05-29,25.93,81.89,1.41,96.77,brahmavar
2022-05-30,26.06,82.2,1.74,96.71,brahmavar
2022-05-31,26.02,84.31,1.92,96.63,brahmavar
2022-06-01,25.44,85.42,1.43,96.63,brahmavar
2022-06-02,24.17,88.78,1.53,96.64,brahmavar
2022-06-03,25.63,87.28,1.91,96.61,brahmavar
2022-06-04,26.67,80.08,1.68,96.59,brahmavar
2022-06-05,26.33,84.66,1.16,96.6,brahmavar
2022-06-06,26.15,85.62,1.13,96.6,brahmavar
2022-06-07,25.61,83.79,0.91,96.7,brahmavar
2022-06-08,25.62,83.28,1.49,96.74,brahmavar
2022-06-09,25.78,82.55,2.04,96.69,brahmavar
2022-06-10,25.54,82.74,2.21,96.72,brahmavar
2022-06-11,25.37,82.29,1.59,96.81,brahmavar
2022-06-12,24.46,82.57,1.56,96.77,brahmavar
2022-06-13,25.24,85.48,1.72,96.81,brahmavar
2022-06-14,25.36,82.2,1.59,96.81,brahmavar
2022-06-15,25.08,87.71,1.53,96.7,brahmavar
2022-06-16,25.32,84.63,1.66,96.68,brahmavar
2022-06-17,24.94,84.02,1.57,96.67,brahmavar
2022-06-18,24.62,84.2,1.56,96.7,brahmavar
2022-06-19,24.55,82.74,1.52,96.76,brahmavar
2022-06-20,24.67,83.45,1.43,96.68,brahmavar
2022-06-21,24.9,88.91,1.73,96.56,brahmavar
2022-06-22,24.88,90.26,1.79,96.62,brahmavar
2022-06-23,24.75,87.7,1.84,96.72,brahmavar
2022-06-24,24.74,91.53,2.86,96.66,brahmavar
2022-06-25,24.98,88.06,2.3,96.5,brahmavar
2022-06-26,25.49,89.52,2.75,96.53,brahmavar
2022-06-27,25.52,88.84,2.2,96.69,brahmavar
2022-06-28,25.64,87.96,2.05,96.69,brahmavar
2022-06-29,25.17,90.48,2.01,96.56,brahmavar
2022-06-30,25.18,89.91,2.68,96.59,brahmavar
2022-07-01,25.12,89.49,2.46,96.61,brahmavar
2022-07-02,24.93,90.7,2.41,96.52,brahmavar
2022-07-03,24.79,89.83,2.67,96.55,brahmavar
2022-07-04,24.36,92.85,3.04,96.57,brahmavar
2022-07-05,24.57,92.49,3.01,96.47,brahmavar
2022-07-06,24.57,91.61,2.38,96.57,brahmavar
2022-07-07,24.3,90.67,2.84,96.84,brahmavar
2022-07-08,23.99,91.79,2.74,96.78,brahmavar
2022-07-09,24.35,92.48,2.94,96.6,brahmavar
2022-07-10,24.3,91.12,2.86,96.65,brahmavar
2022-07-11,24.3,92.14,2.8,96.8,brahmavar
2022-07-12,24.23,92.93,2.86,96.81,brahmavar
2022-07-13,23.82,92.91,3.41,96.63,brahmavar
2022-07-14,24.34,92.99,3.46,96.5,brahmavar
2022-07-15,24.63,92.01,2.84,96.56,brahmavar
2022-07-16,24.68,92.39,2.61,96.64,brahmavar
2022-07-17,24.12,93.19,2.0,96.74,brahmavar
2022-07-18,23.75,90.94,2.31,96.81,brahmavar
2022-07-19,23.82,91.09,1.57,96.79,brahmavar
2022-07-20,24.51,91.35,1.97,96.76,brahmavar
2022-07-21,24.53,90.99,2.01,96.73,brahmavar
2022-07-22,23.89,91.49,2.18,96.78,brahmavar
2022-07-23,23.97,90.21,1.9,96.72,brahmavar
2022-07-24,24.59,89.41,2.19,96.7,brahmavar
2022-07-25,24.53,89.32,1.72,96.79,brahmavar
2022-07-26,24.23,89.88,1.69,96.84,brahmavar
2022-07-27,24.75,88.48,1.76,96.68,brahmavar
2022-07-28,25.79,88.4,1.83,96.66,brahmavar
2022-07-29,26.26,87.61,1.28,96.68,brahmavar
2022-07-30,25.33,91.28,2.04,96.65,brahmavar
2022-07-31,24.53,93.09,2.2,96.47,brahmavar
2022-08-01,24.73,94.12,3.41,96.43,brahmavar
2022-08-02,23.6,93.74,3.04,96.43,brahmavar
2022-08-03,24.0,94.28,2.85,96.29,brahmavar
2022-08-04,24.17,93.71,2.98,96.38,brahmavar
2022-08-05,23.98,94.04,3.11,96.55,brahmavar
2022-08-06,24.13,92.45,3.54,96.49,brahmavar
2022-08-07,23.92,93.51,3.28,96.46,brahmavar
2022-08-08,23.99,93.82,3.24,96.44,brahmavar
2022-08-09,24.11,91.33,3.43,96.47,brahmavar
2022-08-10,23.95,90.51,3.14,96.47,brahmavar
2022-08-11,24.25,90.85,2.81,96.61,brahmavar
2022-08-12,24.3,90.63,2.16,96.74,brahmavar
2022-08-13,24.08,88.39,1.3,96.78,brahmavar
2022-08-14,23.83,92.02,1.46,96.84,brahmavar
2022-08-15,24.35,90.15,1.31,96.88,brahmavar
2022-08-16,24.57,88.6,1.18,96.87,brahmavar
2022-08-17,24.69,89.5,1.43,96.9,brahmavar
2022-08-18,24.46,89.48,1.72,96.84,brahmavar
2022-08-19,24.1,88.89,2.1,96.86,brahmavar
2022-08-20,23.88,89.11,1.84,96.88,brahmavar
