date,taluk,rainfall
2022-04-02,brahmavar,3.72
2022-04-03,brahmavar,4.89
2022-04-04,brahmavar,1.01
2022-04-05,brahmavar,2.33
2022-04-06,brahmavar,2.18
2022-04-07,brahmavar,0.66
2022-04-08,brahmavar,3.19
2022-04-09,brahmavar,6.07
2022-04-10,brahmavar,2.79
2022-04-11,brahmavar,0.75
2022-04-12,brahmavar,4.52
2022-04-13,brahmavar,9.6
2022-04-14,brahmavar,0.58
2022-04-15,brahmavar,0.05
2022-04-16,brahmavar,2.08
2022-04-17,brahmavar,1.75
2022-04-18,brahmavar,4.1
2022-04-19,brahmavar,2.2
2022-04-20,brahmavar,0.18
2022-04-21,brahmavar,0.1
2022-04-22,brahmavar,3.27
2022-04-23,brahmavar,1.19
2022-04-24,brahmavar,0.81
2022-04-25,brahmavar,6.9
2022-04-26,brahmavar,1.45
2022-04-27,brahmavar,0.54
2022-04-28,brahmavar,1.25
2022-04-29,brahmavar,1.95
2022-04-30,brahmavar,0.97
2022-05-01,brahmavar,1.29
2022-05-02,brahmavar,0.15
2022-05-03,brahmavar,0.32
2022-05-04,brahmavar,4.36
2022-05-05,brahmavar,1.07
2022-05-06,brahmavar,3.8
2022-05-07,brahmavar,0.07
2022-05-08,brahmavar,3.09
2022-05-09,brahmavar,2.12
2022-05-10,brahmavar,3.08
2022-05-11,brahmavar,9.56
2022-05-12,brahmavar,13.5
2022-05-13,brahmavar,5.3
2022-05-14,brahmavar,4.58
2022-05-15,brahmavar,6.83
2022-05-16,brahmavar,23.36
2022-05-17,brahmavar,18.06
2022-05-18,brahmavar,132.09
2022-05-19,brahmavar,77.32
2022-05-20,brahmavar,6.26
2022-05-21,brahmavar,3.86
2022-05-22,brahmavar,5.46
2022-05-23,brahmavar,2.49
2022-05-24,brahmavar,2.89
2022-05-25,brahmavar,4.83
2022-05-26,brahmavar,1.39
2022-05-27,brahmavar,2.02
2022-05-28,brahmavar,6.85
2022-05-29,brahmavar,2.55
2022-05-30,brahmavar,2.44
2022-05-31,brahmavar,3.87
2022-06-01,brahmavar,4.41
2022-06-02,brahmavar,9.01
2022-06-03,brahmavar,15.5
2022-06-04,brahmavar,17.78
2022-06-05,brahmavar,102.27
2022-06-06,brahmavar,20.69
2022-06-07,brahmavar,21.63
2022-06-08,brahmavar,8.06
2022-06-09,brahmavar,4.5
2022-06-10,brahmavar,11.92
2022-06-11,brahmavar,11.07
2022-06-12,brahmavar,25.95
2022-06-13,brahmavar,11.58
2022-06-14,brahmavar,9.69
2022-06-15,brahmavar,21.46
2022-06-16,brahmavar,15.12
2022-06-17,brahmavar,12.44
2022-06-18,brahmavar,15.96
2022-06-19,brahmavar,12.62
2022-06-20,brahmavar,23.67
2022-06-21,brahmavar,68.44
2022-06-22,brahmavar,42.65
2022-06-23,brahmavar,28.46
2022-06-24,brahmavar,23.44
2022-06-25,brahmavar,16.66
2022-06-26,brahmavar,24.39
2022-06-27,brahmavar,6.54
2022-06-28,brahmavar,75.83
2022-06-29,brahmavar,32.01
2022-06-30,brahmavar,76.61
2022-07-01,brahmavar,30.65
2022-07-02,brahmavar,27.74
2022-07-03,brahmavar,43.59
2022-07-04,brahmavar,120.2
2022-07-05,brahmavar,58.5
2022-07-06,brahmavar,133.89
2022-07-07,brahmavar,29.81
2022-07-08,brahmavar,120.69
2022-07-09,brahmavar,101.76
2022-07-10,brahmavar,47.88
2022-07-11,brahmavar,33.42
2022-07-12,brahmavar,17.19
2022-07-13,brahmavar,46.35
2022-07-14,brahmavar,63.71
2022-07-15,brahmavar,20.47
2022-07-16,brahmavar,59.5
2022-07-17,brahmavar,26.72
2022-07-18,brahmavar,33.44
2022-07-19,brahmavar,7.2
2022-07-20,brahmavar,3.35
2022-07-21,brahmavar,1.35
2022-07-22,brahmavar,6.54
2022-07-23,brahmavar,68.05
2022-07-24,brahmavar,5.84
2022-07-25,brahmavar,2.28
2022-07-26,brahmavar,1.52
2022-07-27,brahmavar,102.52
2022-07-28,brahmavar,16.61
2022-07-29,brahmavar,69.59
2022-07-30,brahmavar,22.59
2022-07-31,brahmavar,11.95
2022-08-01,brahmavar,80.07
2022-08-02,brahmavar,152.47
2022-08-03,brahmavar,15.64
2022-08-04,brahmavar,62.08
2022-08-05,brahmavar,70.24
2022-08-06,brahmavar,54.37
2022-08-07,brahmavar,63.84
2022-08-08,brahmavar,135.35
2022-08-09,brahmavar,13.24
2022-08-10,brahmavar,14.91
2022-08-11,brahmavar,16.0
2022-08-12,brahmavar,7.32
2022-08-13,brahmavar,2.74
2022-08-14,brahmavar,27.9
2022-08-15,brahmavar,0.82
2022-08-16,brahmavar,0.18
2022-08-17,brahmavar,0.58
2022-08-18,brahmavar,1.37
2022-08-19,brahmavar,0.92
2022-08-20,brahmavar,4.92
2022-08-21,brahmavar,106.93
2022-08-22,brahmavar,14.88
2022-08-23,brahmavar,19.67
2022-08-24,brahmavar,58.53
2022-08-25,brahmavar,5.89
2022-08-26,brahmavar,12.75
2022-08-27,brahmavar,17.01
2022-08-28,brahmavar,5.53
2022-08-29,brahmavar,35.7
2022-08-30,brahmavar,74.25
2022-08-31,brahmavar,35.21
2022-09-01,brahmavar,32.21
2022-09-02,brahmavar,12.7
2022-09-03,brahmavar,19.35
2022-09-04,brahmavar,9.06
2022-09-05,brahmavar,28.61
2022-09-06,brahmavar,78.67
2022-09-07,brahmavar,65.75
2022-09-08,brahmavar,14.92
2022-09-09,brahmavar,24.36
2022-09-10,brahmavar,19.88
2022-09-11,brahmavar,27.39
2022-09-12,brahmavar,15.74
2022-09-13,brahmavar,9.33
2022-09-14,brahmavar,3.57
2022-09-15,brahmavar,3.57
2022-09-16,brahmavar,2.43
2022-09-17,brahmavar,1.97
2022-09-18,brahmavar,1.66
2022-09-19,brahmavar,2.0
2022-09-20,brahmavar,1.15
2022-09-21,brahmavar,0.88
2022-09-22,brahmavar,0.61
2022-09-23,brahmavar,4.15
2022-09-24,brahmavar,1.19
2022-09-25,brahmavar,0.42
2022-09-26,brahmavar,0.33
2022-09-27,brahmavar,0.64
2022-09-28,brahmavar,0.35
2022-09-29,brahmavar,0.74
2022-09-30,brahmavar,12.81
2022-10-01,brahmavar,1.95
2022-10-02,brahmavar,2.35
2022-10-03,brahmavar,1.25
2022-10-04,brahmavar,1.28
2022-10-05,brahmavar,9.23
2022-10-06,brahmavar,4.61
2022-10-07,brahmavar,1.33
2022-10-08,brahmavar,0.28
2022-10-09,brahmavar,3.72
2022-10-10,brahmavar,15.6
2022-10-11,brahmavar,8.25
2022-10-12,brahmavar,1.22
2022-10-13,brahmavar,10.13
2022-10-14,brahmavar,4.87
2022-10-15,brahmavar,8.27
2022-10-16,brahmavar,3.99
2022-10-17,brahmavar,8.21
2022-10-18,brahmavar,6.36
2022-10-19,brahmavar,11.98
2022-10-20,brahmavar,6.56
2022-10-21,brahmavar,6.49
2022-10-22,brahmavar,3.39
2022-10-23,brahmavar,0.18
2022-10-24,brahmavar,0.0
2022-10-25,brahmavar,0.0
2022-10-26,brahmavar,0.0
2022-10-27,brahmavar,0.0
2022-10-28,brahmavar,0.0
2022-10-29,brahmavar,0.83
2022-10-30,brahmavar,3.04
2022-10-31,brahmavar,0.0
2022-11-01,brahmavar,0.11
2022-11-02,brahmavar,0.11
2022-11-03,brahmavar,0.97
2022-11-04,brahmavar,4.98
2022-11-05,brahmavar,5.49
2022-11-06,brahmavar,1.64
2022-11-07,brahmavar,0.02
2022-11-08,brahmavar,0.0
2022-11-09,brahmavar,0.0
2022-11-10,brahmavar,0.0
2022-11-11,brahmavar,0.44
2022-11-12,brahmavar,1.4
2022-11-13,brahmavar,1.5
2022-11-14,brahmavar,4.8
2022-11-15,brahmavar,4.68
2022-11-16,brahmavar,1.22
2022-11-17,brahmavar,0.01
2022-11-18,brahmavar,0.0
2022-11-19,brahmavar,0.0
2022-11-20,brahmavar,0.0
2022-11-21,brahmavar,0.0
2022-11-22,brahmavar,0.18
2022-11-23,brahmavar,0.94
2022-11-24,brahmavar,5.06
2022-11-25,brahmavar,0.89
2022-11-26,brahmavar,2.3
2022-11-27,brahmavar,5.83
2022-11-28,brahmavar,1.4
2022-11-29,brahmavar,0.55
2022-11-30,brahmavar,0.12
2022-12-01,brahmavar,0.0
2022-12-02,brahmavar,0.08
2022-12-03,brahmavar,0.36
2022-12-04,brahmavar,0.54
2022-12-05,brahmavar,0.16
2022-12-06,brahmavar,0.12
2022-12-07,brahmavar,2.23
2022-12-08,brahmavar,0.2
2022-12-09,brahmavar,0.11
2022-12-10,brahmavar,4.76
2022-12-11,brahmavar,9.03
2022-12-12,brahmavar,15.31
2022-12-13,brahmavar,2.03
2022-12-14,brahmavar,0.15
2022-12-15,brahmavar,0.01
2022-12-16,brahmavar,0.0
2022-12-17,brahmavar,0.0
2022-12-18,brahmavar,0.0
2022-12-19,brahmavar,0.0
2022-12-20,brahmavar,0.0
2022-12-21,brahmavar,0.0
2022-12-22,brahmavar,0.0
2022-12-23,brahmavar,0.0
2022-12-24,brahmavar,0.0
2022-12-25,brahmavar,0.0
2022-12-26,brahmavar,0.02
2022-12-27,brahmavar,0.01
2022-12-28,brahmavar,0.74
2022-12-29,brahmavar,0.17
2022-12-30,brahmavar,0.04
2022-12-31,brahmavar,0.05
2023-01-01,brahmavar,0.0
2023-01-02,brahmavar,0.0
2023-01-03,brahmavar,0.03
2023-01-04,brahmavar,0.01
2023-01-05,brahmavar,0.01
2023-01-06,brahmavar,0.0
2023-01-07,brahmavar,0.0
2023-01-08,brahmavar,0.0
2023-01-09,brahmavar,0.0
2023-01-10,brahmavar,0.0
2023-01-11,brahmavar,0.0
2023-01-12,brahmavar,0.0
2023-01-13,brahmavar,0.0
2023-01-14,brahmavar,0.0
2023-01-15,brahmavar,0.0
2023-01-16,brahmavar,0.0
2023-01-17,brahmavar,0.01
2023-01-18,brahmavar,0.0
2023-01-19,brahmavar,0.0
2023-01-20,brahmavar,0.0
2023-01-21,brahmavar,0.0
2023-01-22,brahmavar,0.0
2023-01-23,brahmavar,0.0
2023-01-24,brahmavar,0.19
2023-01-25,brahmavar,0.97
2023-01-26,brahmavar,0.01
2023-01-27,brahmavar,0.01
2023-01-28,brahmavar,0.04
2023-01-29,brahmavar,0.03
2023-01-30,brahmavar,0.04
2023-01-31,brahmavar,0.01
2023-02-01,brahmavar,0.0
2023-02-02,brahmavar,0.0
2023-02-03,brahmavar,0.0
2023-02-04,brahmavar,0.0
2023-02-05,brahmavar,0.0
2023-02-06,brahmavar,0.04
2023-02-07,brahmavar,0.0
2023-02-08,brahmavar,0.0
2023-02-09,brahmavar,0.1
2023-02-10,brahmavar,0.0
2023-02-11,brahmavar,0.01
2023-02-12,brahmavar,0.0
2023-02-13,brahmavar,0.0
2023-02-14,brahmavar,0.0
2023-02-15,brahmavar,0.0
2023-02-16,brahmavar,0.0
2023-02-17,brahmavar,0.0
2023-02-18,brahmavar,0.11
2023-02-19,brahmavar,0.09
2023-02-20,brahmavar,0.04
2023-02-21,brahmavar,0.0
2023-02-22,brahmavar,0.0
2023-02-23,brahmavar,0.09
2023-02-24,brahmavar,0.16
2023-02-25,brahmavar,0.01
2023-02-26,brahmavar,0.01
2023-02-27,brahmavar,0.0
2023-02-28,brahmavar,0.0
2023-03-01,brahmavar,0.0
2023-03-02,brahmavar,0.0
2023-03-03,brahmavar,0.0
2023-03-04,brahmavar,0.0
2023-03-05,brahmavar,0.0
2023-03-06,brahmavar,0.0
2023-03-07,brahmavar,0.0
2023-03-08,brahmavar,0.0
2023-03-09,brahmavar,0.0
2023-03-10,brahmavar,0.0
2023-03-11,brahmavar,0.0
2023-03-12,brahmavar,0.0
2023-03-13,brahmavar,0.02
2023-03-14,brahmavar,0.12
2023-03-15,brahmavar,1.05
2023-03-16,brahmavar,0.69
2023-03-17,brahmavar,0.14
2023-03-18,brahmavar,0.19
2023-03-19,brahmavar,0.26
2023-03-20,brahmavar,0.07
2023-03-21,brahmavar,0.0
2023-03-22,brahmavar,0.02
2023-03-23,brahmavar,0.0
2023-03-24,brahmavar,0.0
2023-03-25,brahmavar,0.36
2023-03-26,brahmavar,0.0
2023-03-27,brahmavar,0.0
2023-03-28,brahmavar,0.0
2023-03-29,brahmavar,0.03
2023-03-30,brahmavar,0.0
2023-03-31,brahmavar,0.0
2023-04-01,brahmavar,0.0
2023-04-02,brahmavar,0.0
2023-04-03,brahmavar,0.0
2023-04-04,brahmavar,0.09
2023-04-05,brahmavar,0.02
2023-04-06,brahmavar,0.0
2023-04-07,brahmavar,0.69
2023-04-08,brahmavar,1.21
2023-04-09,brahmavar,0.18
2023-04-10,brahmavar,3.31
2023-04-11,brahmavar,0.11
2023-04-12,brahmavar,0.01
2023-04-13,brahmavar,0.04
2023-04-14,brahmavar,0.21
2023-04-15,brahmavar,0.41
2023-04-16,brahmavar,0.46
2023-04-17,brahmavar,0.23
2023-04-18,brahmavar,0.07
2023-04-19,brahmavar,0.16
2023-04-20,brahmavar,0.22
2023-04-21,brahmavar,0.11
2023-04-22,brahmavar,0.16
2023-04-23,brahmavar,0.0
2023-04-24,brahmavar,0.0
2023-04-25,brahmavar,0.14
2023-04-26,brahmavar,1.0
2023-04-27,brahmavar,0.12
2023-04-28,brahmavar,1.14
2023-04-29,brahmavar,1.14
2023-04-30,brahmavar,1.18
2023-05-01,brahmavar,0.15
2023-05-02,brahmavar,0.36
2023-05-03,brahmavar,0.26
2023-05-04,brahmavar,0.2
2023-05-05,brahmavar,0.66
2023-05-06,brahmavar,0.71
2023-05-07,brahmavar,0.98
2023-05-08,brahmavar,2.99
2023-05-09,brahmavar,1.81
2023-05-10,brahmavar,7.27
2023-05-11,brahmavar,12.27
2023-05-12,brahmavar,3.99
2023-05-13,brahmavar,3.92
2023-05-14,brahmavar,0.44
2023-05-15,brahmavar,0.21
2023-05-16,brahmavar,0.19
2023-05-17,brahmavar,0.04
2023-05-18,brahmavar,0.05
2023-05-19,brahmavar,0.24
2023-05-20,brahmavar,0.49
2023-05-21,brahmavar,3.6
2023-05-22,brahmavar,5.76
2023-05-23,brahmavar,4.81
2023-05-24,brahmavar,1.53
2023-05-25,brahmavar,2.0
2023-05-26,brahmavar,0.3
2023-05-27,brahmavar,0.4
2023-05-28,brahmavar,0.01
2023-05-29,brahmavar,2.4
2023-05-30,brahmavar,7.81
2023-05-31,brahmavar,7.41
2023-06-01,brahmavar,26.42
2023-06-02,brahmavar,5.32
2023-06-03,brahmavar,0.14
2023-06-04,brahmavar,1.07
2023-06-05,brahmavar,1.35
2023-06-06,brahmavar,1.08
2023-06-07,brahmavar,18.61
2023-06-08,brahmavar,3.4
2023-06-09,brahmavar,15.76
2023-06-10,brahmavar,23.47
2023-06-11,brahmavar,15.93
2023-06-12,brahmavar,2.54
2023-06-13,brahmavar,2.67
2023-06-14,brahmavar,7.98
2023-06-15,brahmavar,2.55
2023-06-16,brahmavar,1.79
2023-06-17,brahmavar,9.91
2023-06-18,brahmavar,11.7
2023-06-19,brahmavar,20.71
2023-06-20,brahmavar,19.12
2023-06-21,brahmavar,16.79
2023-06-22,brahmavar,11.12
2023-06-23,brahmavar,28.04
2023-06-24,brahmavar,16.43
2023-06-25,brahmavar,7.49
2023-06-26,brahmavar,4.76
2023-06-27,brahmavar,38.46
2023-06-28,brahmavar,141.62
2023-06-29,brahmavar,16.18
2023-06-30,brahmavar,7.71
2023-07-01,brahmavar,3.76
2023-07-02,brahmavar,86.12
2023-07-03,brahmavar,95.81
2023-07-04,brahmavar,147.25
2023-07-05,brahmavar,91.85
2023-07-06,brahmavar,167.1
2023-07-07,brahmavar,46.12
2023-07-08,brahmavar,13.68
2023-07-09,brahmavar,23.18
2023-07-10,brahmavar,10.16
2023-07-11,brahmavar,2.4
2023-07-12,brahmavar,107.52
2023-07-13,brahmavar,68.78
2023-07-14,brahmavar,9.8
2023-07-15,brahmavar,5.61
2023-07-16,brahmavar,135.54
2023-07-17,brahmavar,6.67
2023-07-18,brahmavar,9.51
2023-07-19,brahmavar,11.17
2023-07-20,brahmavar,21.19
2023-07-21,brahmavar,13.42
2023-07-22,brahmavar,72.98
2023-07-23,brahmavar,184.07
2023-07-24,brahmavar,110.75
2023-07-25,brahmavar,74.78
2023-07-26,brahmavar,138.82
2023-07-27,brahmavar,10.64
2023-07-28,brahmavar,7.44
2023-07-29,brahmavar,3.25
2023-07-30,brahmavar,3.92
2023-07-31,brahmavar,4.3
2023-08-01,brahmavar,4.6
2023-08-02,brahmavar,5.59
2023-08-03,brahmavar,8.01
2023-08-04,brahmavar,11.33
2023-08-05,brahmavar,7.2
2023-08-06,brahmavar,7.61
2023-08-07,brahmavar,6.24
2023-08-08,brahmavar,7.15
2023-08-09,brahmavar,5.27
2023-08-10,brahmavar,4.3
2023-08-11,brahmavar,7.63
2023-08-12,brahmavar,7.32
2023-08-13,brahmavar,6.08
2023-08-14,brahmavar,4.19
2023-08-15,brahmavar,0.71
2023-08-16,brahmavar,2.24
2023-08-17,brahmavar,1.43
2023-08-18,brahmavar,17.73
2023-08-19,brahmavar,12.79
2023-08-20,brahmavar,6.4
2023-08-21,brahmavar,0.51
2023-08-22,brahmavar,0.47
2023-08-23,brahmavar,0.46
2023-08-24,brahmavar,0.82
2023-08-25,brahmavar,23.23
2023-08-26,brahmavar,13.42
2023-08-27,brahmavar,1.33
2023-08-28,brahmavar,2.8
2023-08-29,brahmavar,1.16
2023-08-30,brahmavar,2.9
2023-08-31,brahmavar,6.96
2023-09-01,brahmavar,12.16
2023-09-02,brahmavar,0.63
2023-09-03,brahmavar,1.07
2023-09-04,brahmavar,4.12
2023-09-05,brahmavar,12.34
2023-09-06,brahmavar,5.27
2023-09-07,brahmavar,5.79
2023-09-08,brahmavar,6.68
2023-09-09,brahmavar,5.87
2023-09-10,brahmavar,10.86
2023-09-11,brahmavar,3.81
2023-09-12,brahmavar,3.83
2023-09-13,brahmavar,9.99
2023-09-14,brahmavar,11.47
2023-09-15,brahmavar,16.4
2023-09-16,brahmavar,18.02
2023-09-17,brahmavar,6.86
2023-09-18,brahmavar,2.97
2023-09-19,brahmavar,2.97
2023-09-20,brahmavar,7.54
2023-09-21,brahmavar,5.95
2023-09-22,brahmavar,9.75
2023-09-23,brahmavar,5.98
2023-09-24,brahmavar,17.93
2023-09-25,brahmavar,1.71
2023-09-26,brahmavar,2.66
2023-09-27,brahmavar,10.25
2023-09-28,brahmavar,21.97
2023-09-29,brahmavar,24.04
2023-09-30,brahmavar,19.54
2023-10-01,brahmavar,8.18
2023-10-02,brahmavar,0.71
2023-10-03,brahmavar,0.48
2023-10-04,brahmavar,0.44
2023-10-05,brahmavar,0.21
2023-10-06,brahmavar,1.8
2023-10-07,brahmavar,1.97
2023-10-08,brahmavar,6.26
2023-10-09,brahmavar,4.66
2023-10-10,brahmavar,9.17
2023-10-11,brahmavar,6.45
2023-10-12,brahmavar,11.61
2023-10-13,brahmavar,1.05
2023-10-14,brahmavar,1.95
2023-10-15,brahmavar,4.9
2023-10-16,brahmavar,15.1
2023-10-17,brahmavar,5.49
2023-10-18,brahmavar,1.17
2023-10-19,brahmavar,2.14
2023-10-20,brahmavar,5.47
2023-10-21,brahmavar,3.52
2023-10-22,brahmavar,0.78
2023-10-23,brahmavar,0.73
2023-10-24,brahmavar,0.37
2023-10-25,brahmavar,0.06
2023-10-26,brahmavar,0.0
2023-10-27,brahmavar,0.12
2023-10-28,brahmavar,1.04
2023-10-29,brahmavar,18.02
2023-10-30,brahmavar,12.64
2023-10-31,brahmavar,16.5
2023-11-01,brahmavar,6.01
2023-11-02,brahmavar,6.72
2023-11-03,brahmavar,9.62
2023-11-04,brahmavar,10.5
2023-11-05,brahmavar,32.09
2023-11-06,brahmavar,15.69
2023-11-07,brahmavar,5.64
2023-11-08,brahmavar,17.78
2023-11-09,brahmavar,7.94
2023-11-10,brahmavar,11.16
2023-11-11,brahmavar,0.01
2023-11-12,brahmavar,0.0
2023-11-13,brahmavar,1.22
2023-11-14,brahmavar,0.0
2023-11-15,brahmavar,0.0
2023-11-16,brahmavar,0.0
2023-11-17,brahmavar,0.1
2023-11-18,brahmavar,0.95
2023-11-19,brahmavar,0.38
2023-11-20,brahmavar,0.01
2023-11-21,brahmavar,0.04
2023-11-22,brahmavar,2.0
2023-11-23,brahmavar,1.08
2023-11-24,brahmavar,8.24
2023-11-25,brahmavar,2.36
2023-11-26,brahmavar,2.1
2023-11-27,brahmavar,0.04
2023-11-28,brahmavar,0.2
2023-11-29,brahmavar,0.64
2023-11-30,brahmavar,0.83
2023-12-01,brahmavar,2.08
2023-12-02,brahmavar,0.05
2023-12-03,brahmavar,0.07
2023-12-04,brahmavar,2.99
2023-12-05,brahmavar,2.2
2023-12-06,brahmavar,0.08
2023-12-07,brahmavar,0.0
2023-12-08,brahmavar,0.08
2023-12-09,brahmavar,3.72
2023-12-10,brahmavar,4.73
2023-12-11,brahmavar,1.94
2023-12-12,brahmavar,0.78
2023-12-13,brahmavar,0.2
2023-12-14,brahmavar,0.0
2023-12-15,brahmavar,0.08
2023-12-16,brahmavar,0.11
2023-12-17,brahmavar,0.21
2023-12-18,brahmavar,0.26
2023-12-19,brahmavar,0.0
2023-12-20,brahmavar,0.01
2023-12-21,brahmavar,0.0
2023-12-22,brahmavar,0.0
2023-12-23,brahmavar,0.04
2023-12-24,brahmavar,0.0
2023-12-25,brahmavar,0.0
2023-12-26,brahmavar,0.0
2023-12-27,brahmavar,0.0
2023-12-28,brahmavar,0.0
2023-12-29,brahmavar,0.0
2023-12-30,brahmavar,0.0
2023-12-31,brahmavar,0.01
2024-01-01,brahmavar,0.01
2024-01-02,brahmavar,0.15
2024-01-03,brahmavar,3.05
2024-01-04,brahmavar,6.01
2024-01-05,brahmavar,0.26
2024-01-06,brahmavar,1.07
2024-01-07,brahmavar,0.44
2024-01-08,brahmavar,2.59
2024-01-09,brahmavar,2.25
2024-01-10,brahmavar,0.0
2024-01-11,brahmavar,0.0
2024-01-12,brahmavar,0.0
2024-01-13,brahmavar,0.0
2024-01-14,brahmavar,0.0
2024-01-15,brahmavar,0.0
2024-01-16,brahmavar,0.01
2024-01-17,brahmavar,0.04
2024-01-18,brahmavar,0.1
2024-01-19,brahmavar,0.0
2024-01-20,brahmavar,0.04
2024-01-21,brahmavar,0.0
2024-01-22,brahmavar,0.0
2024-01-23,brahmavar,0.0
2024-01-24,brahmavar,0.0
2024-01-25,brahmavar,0.0
2024-01-26,brahmavar,0.0
2024-01-27,brahmavar,0.0
2024-01-28,brahmavar,0.0
2024-01-29,brahmavar,0.0
2024-01-30,brahmavar,0.0
2024-01-31,brahmavar,0.0
2024-02-01,brahmavar,0.0
2024-02-02,brahmavar,0.0
2024-02-03,brahmavar,0.0
2024-02-04,brahmavar,0.01
2024-02-05,brahmavar,0.0
2024-02-06,brahmavar,0.0
2024-02-07,brahmavar,0.0
2024-02-08,brahmavar,0.0
2024-02-09,brahmavar,0.0
2024-02-10,brahmavar,0.04
2024-02-11,brahmavar,0.0
2024-02-12,brahmavar,0.0
2024-02-13,brahmavar,0.0
2024-02-14,brahmavar,0.0
2024-02-15,brahmavar,0.0
2024-02-16,brahmavar,0.0
2024-02-17,brahmavar,0.0
2024-02-18,brahmavar,0.0
2024-02-19,brahmavar,0.0
2024-02-20,brahmavar,0.0
2024-02-21,brahmavar,0.0
2024-02-22,brahmavar,0.0
2024-02-23,brahmavar,0.0
2024-02-24,brahmavar,0.0
2024-02-25,brahmavar,0.0
2024-02-26,brahmavar,0.0
2024-02-27,brahmavar,0.0
2024-02-28,brahmavar,0.0
2024-02-29,brahmavar,0.08
2024-03-01,brahmavar,0.01
2024-03-02,brahmavar,0.18
2024-03-03,brahmavar,0.02
2024-03-04,brahmavar,0.0
2024-03-05,brahmavar,0.0
2024-03-06,brahmavar,0.0
2024-03-07,brahmavar,0.0
2024-03-08,brahmavar,0.0
2024-03-09,brahmavar,0.0
2024-03-10,brahmavar,0.0
2024-03-11,brahmavar,0.15
2024-03-12,brahmavar,0.0
2024-03-13,brahmavar,0.0
2024-03-14,brahmavar,0.0
2024-03-15,brahmavar,0.0
2024-03-16,brahmavar,0.0
2024-03-17,brahmavar,0.04
2024-03-18,brahmavar,0.0
2024-03-19,brahmavar,0.0
2024-03-20,brahmavar,0.0
2024-03-21,brahmavar,0.62
2024-03-22,brahmavar,1.32
2024-03-23,brahmavar,0.39
2024-03-24,brahmavar,0.0
2024-03-25,brahmavar,0.04
2024-03-26,brahmavar,0.11
2024-03-27,brahmavar,0.07
2024-03-28,brahmavar,0.23
2024-03-29,brahmavar,0.11
2024-03-30,brahmavar,0.04
2024-03-31,brahmavar,0.15
2024-04-01,brahmavar,0.05
2024-04-02,brahmavar,0.07
2024-04-03,brahmavar,0.11
2024-04-04,brahmavar,0.0
2024-04-05,brahmavar,0.08
2024-04-06,brahmavar,0.01
2024-04-07,brahmavar,0.15
2024-04-08,brahmavar,0.02
2024-04-09,brahmavar,0.13
2024-04-10,brahmavar,0.04
2024-04-11,brahmavar,0.33
2024-04-12,brahmavar,0.77
2024-04-13,brahmavar,1.9
2024-04-14,brahmavar,0.16
2024-04-15,brahmavar,0.04
2024-04-16,brahmavar,0.0
2024-04-17,brahmavar,0.15
2024-04-18,brahmavar,0.14
2024-04-19,brahmavar,8.13
2024-04-20,brahmavar,10.87
2024-04-21,brahmavar,0.13
2024-04-22,brahmavar,0.11
2024-04-23,brahmavar,0.21
2024-04-24,brahmavar,0.77
2024-04-25,brahmavar,0.11
2024-04-26,brahmavar,0.04
2024-04-27,brahmavar,0.08
2024-04-28,brahmavar,0.01
2024-04-29,brahmavar,0.01
2024-04-30,brahmavar,0.3
2024-05-01,brahmavar,0.3
2024-05-02,brahmavar,0.0
2024-05-03,brahmavar,0.0
2024-05-04,brahmavar,0.0
2024-05-05,brahmavar,0.04
2024-05-06,brahmavar,0.44
2024-05-07,brahmavar,0.46
2024-05-08,brahmavar,0.05
2024-05-09,brahmavar,0.09
2024-05-10,brahmavar,0.59
2024-05-11,brahmavar,2.77
2024-05-12,brahmavar,7.47
2024-05-13,brahmavar,11.18
2024-05-14,brahmavar,3.87
2024-05-15,brahmavar,9.84
2024-05-16,brahmavar,5.38
2024-05-17,brahmavar,9.11
2024-05-18,brahmavar,10.41
2024-05-19,brahmavar,17.65
2024-05-20,brahmavar,23.96
2024-05-21,brahmavar,21.58
2024-05-22,brahmavar,27.3
2024-05-23,brahmavar,26.68
2024-05-24,brahmavar,18.4
2024-05-25,brahmavar,4.48
2024-05-26,brahmavar,0.77
2024-05-27,brahmavar,1.15
2024-05-28,brahmavar,9.43
2024-05-29,brahmavar,4.27
2024-05-30,brahmavar,11.76
2024-05-31,brahmavar,4.69
2024-06-01,brahmavar,74.76
2024-06-02,brahmavar,17.14
2024-06-03,brahmavar,30.98
2024-06-04,brahmavar,12.36
2024-06-05,brahmavar,22.39
2024-06-06,brahmavar,68.86
2024-06-07,brahmavar,65.19
2024-06-08,brahmavar,52.08
2024-06-09,brahmavar,27.7
2024-06-10,brahmavar,84.35
2024-06-11,brahmavar,63.39
2024-06-12,brahmavar,34.18
2024-06-13,brahmavar,22.49
2024-06-14,brahmavar,7.78
2024-06-15,brahmavar,8.75
2024-06-16,brahmavar,7.84
2024-06-17,brahmavar,23.13
2024-06-18,brahmavar,8.66
2024-06-19,brahmavar,10.92
2024-06-20,brahmavar,4.37
2024-06-21,brahmavar,18.35
2024-06-22,brahmavar,23.47
2024-06-23,brahmavar,24.76
2024-06-24,brahmavar,31.0
2024-06-25,brahmavar,34.65
2024-06-26,brahmavar,78.8
2024-06-27,brahmavar,36.15
2024-06-28,brahmavar,7.1
2024-06-29,brahmavar,21.34
2024-06-30,brahmavar,168.19
2024-07-01,brahmavar,32.66
